Iteration; Energy; Damage
3882; 77.590332; 23.000000
3883; 77.590332; 22.500000
3884; 77.590332; 22.000000
3885; 77.590332; 21.500000
3886; 77.590332; 21.000000
3887; 77.590332; 20.500000
3888; 77.590332; 20.000000
3889; 77.590332; 19.500000
3890; 77.590332; 19.000000
3891; 77.590332; 18.500000
3892; 77.590332; 18.000000
3893; 77.590332; 17.500000
3894; 77.590332; 17.000000
3895; 77.590332; 16.500000
3896; 77.590332; 16.000000
3897; 77.590332; 15.500000
3898; 77.590332; 15.000000
3899; 77.590332; 14.500000
3900; 77.590332; 14.000000
3901; 77.590332; 13.500000
3902; 77.590332; 13.000000
3903; 77.590332; 12.500000
3904; 77.590332; 12.000000
3905; 77.590332; 11.500000
3906; 77.590332; 11.000000
3907; 77.590332; 10.500000
3908; 77.590332; 10.000000
3909; 77.590332; 9.500000
3910; 77.590332; 9.000000
3911; 77.590332; 8.500000
3912; 77.590332; 8.000000
3913; 77.590332; 7.500000
3914; 77.590332; 7.000000
3915; 77.590332; 6.500000
3916; 77.590332; 6.000000
3917; 77.590332; 5.500000
3918; 77.590332; 5.000000
3919; 77.590332; 4.500000
3920; 77.590332; 4.000000
3921; 77.590332; 3.500000
3922; 77.590332; 3.000000
3923; 77.590332; 2.500000
3924; 77.590332; 2.000000
3925; 77.590332; 1.500000
3926; 77.590332; 1.000000
3927; 77.590332; 0.500000
3928; 77.590332; 0.000000
3929; 77.490334; 0.000000
3930; 77.390335; 0.000000
3931; 77.290337; 0.000000
3932; 77.190338; 0.000000
3933; 77.090340; 0.000000
3934; 76.990341; 0.000000
3935; 76.890343; 0.000000
3936; 76.790344; 0.000000
3937; 76.690346; 0.000000
3938; 76.590347; 0.000000
3939; 76.490349; 0.000000
3940; 76.390350; 0.000000
3941; 76.290352; 0.000000
3942; 76.190353; 0.000000
3943; 76.090355; 0.000000
3944; 75.990356; 0.000000
3945; 75.890358; 0.000000
3946; 75.790359; 0.000000
3947; 75.690361; 0.000000
3948; 75.590363; 0.000000
3949; 75.490364; 0.000000
3950; 75.390366; 0.000000
3951; 75.290367; 0.000000
3952; 75.190369; 0.000000
3953; 75.090370; 0.000000
3954; 74.990372; 0.000000
3955; 74.890373; 0.000000
3956; 74.790375; 0.000000
3957; 74.690376; 0.000000
3958; 74.590378; 0.000000
3959; 74.490379; 0.000000
3960; 74.390381; 0.000000
3961; 74.290382; 0.000000
3962; 74.190384; 0.000000
3963; 74.090385; 0.000000
3964; 73.990387; 0.000000
3965; 73.890388; 0.000000
3966; 73.790390; 0.000000
3967; 73.690392; 0.000000
3968; 73.590393; 0.000000
3969; 73.490395; 0.000000
3970; 73.390396; 0.000000
3971; 73.290398; 0.000000
3972; 73.190399; 0.000000
3973; 73.090401; 0.000000
3974; 72.990402; 0.000000
3975; 72.890404; 0.000000
3976; 72.790405; 0.000000
3977; 72.690407; 0.000000
3978; 72.590408; 0.000000
3979; 72.490410; 0.000000
3980; 72.390411; 0.000000
3981; 72.290413; 0.000000
3982; 72.190414; 0.000000
3983; 72.090416; 0.000000
3984; 71.990417; 0.000000
3985; 71.890419; 0.000000
3986; 71.790421; 0.000000
3987; 71.690422; 0.000000
3988; 71.590424; 0.000000
3989; 71.490425; 0.000000
3990; 71.390427; 0.000000
3991; 71.290428; 0.000000
3992; 71.190430; 0.000000
3993; 71.090431; 0.000000
3994; 70.990433; 5.000000
3995; 70.890434; 10.000000
3996; 70.790436; 10.000000
3997; 70.690437; 10.000000
3998; 70.590439; 10.000000
3999; 70.490440; 10.000000
4000; 70.390442; 10.000000
4001; 70.290443; 10.000000
4002; 70.190445; 10.000000
4003; 70.090446; 10.000000
4004; 69.990448; 10.000000
4005; 69.890450; 10.000000
4006; 69.790451; 10.000000
4007; 69.690453; 10.000000
4008; 69.590454; 10.000000
4009; 69.490456; 10.000000
4010; 69.390457; 10.000000
4011; 69.290459; 10.000000
4012; 69.190460; 10.000000
4013; 69.090462; 10.000000
4014; 68.990463; 10.000000
4015; 68.890465; 10.000000
4016; 68.890465; 9.500000
4017; 68.880463; 9.500000
4018; 68.880463; 9.000000
4019; 68.880463; 8.500000
4020; 68.880463; 8.000000
4021; 68.880463; 7.500000
4022; 68.880463; 7.000000
4023; 68.880463; 6.500000
4024; 68.880463; 6.000000
4025; 68.880463; 5.500000
4026; 68.880463; 5.000000
4027; 68.880463; 4.500000
4028; 68.880463; 4.000000
4029; 68.880463; 3.500000
4030; 68.880463; 3.000000
4031; 68.880463; 2.500000
4032; 68.880463; 2.000000
4033; 68.880463; 1.500000
4034; 68.880463; 1.000000
4035; 68.880463; 0.500000
4036; 68.880463; 0.000000
4037; 68.780464; 0.000000
4038; 68.680466; 0.000000
4039; 68.580467; 0.000000
4040; 68.480469; 0.000000
4041; 68.380470; 0.000000
4042; 68.280472; 0.000000
4043; 68.180473; 0.000000
4044; 68.080475; 0.000000
4045; 67.980476; 0.000000
4046; 67.880478; 0.000000
4047; 67.780479; 0.000000
4048; 67.680481; 0.000000
4049; 67.580482; 0.000000
4050; 67.480484; 0.000000
4051; 67.380486; 0.000000
4052; 67.280487; 0.000000
4053; 67.180489; 0.000000
4054; 67.080490; 0.000000
4055; 66.980492; 0.000000
4056; 66.880493; 0.000000
4057; 66.780495; 0.000000
4058; 66.680496; 0.000000
4059; 66.580498; 0.000000
4060; 66.480499; 0.000000
4061; 66.380501; 0.000000
4062; 66.280502; 0.000000
4063; 66.180504; 0.000000
4064; 66.080505; 0.000000
4065; 65.980507; 0.000000
4066; 65.880508; 0.000000
4067; 65.780510; 0.000000
4068; 65.680511; 0.000000
4069; 65.580513; 0.000000
4070; 65.480515; 0.000000
4071; 65.380516; 0.000000
4072; 65.280518; 0.000000
4073; 65.180519; 0.000000
4074; 65.080521; 0.000000
4075; 64.980522; 0.000000
4076; 64.880524; 0.000000
4077; 64.780525; 0.000000
4078; 64.680527; 0.000000
4079; 64.580528; 0.000000
4080; 64.480530; 0.000000
4081; 64.380531; 0.000000
4082; 64.280533; 0.000000
4083; 64.180534; 0.000000
4084; 64.080536; 0.000000
4085; 63.980537; 0.000000
4086; 63.880539; 0.000000
4087; 63.780540; 0.000000
4088; 63.680542; 0.000000
4089; 63.580544; 0.000000
4090; 63.480545; 0.000000
4091; 63.380547; 0.000000
4092; 63.280548; 0.000000
4093; 63.180550; 0.000000
4094; 63.080551; 0.000000
4095; 62.980553; 0.000000
4096; 62.880554; 0.000000
4097; 62.780556; 0.000000
4098; 62.680557; 0.000000
4099; 62.580559; 0.000000
4100; 62.480560; 0.000000
4101; 62.380562; 0.000000
4102; 62.280563; 0.000000
4103; 62.180565; 0.000000
4104; 62.080566; 0.000000
4105; 61.980568; 0.000000
4106; 61.880569; 0.000000
4107; 61.780571; 0.000000
4108; 61.680573; 0.000000
4109; 61.580574; 0.000000
4110; 61.480576; 0.000000
4111; 61.380577; 0.000000
4112; 61.280579; 0.000000
4113; 61.180580; 0.000000
4114; 61.080582; 0.000000
4115; 60.980583; 0.000000
4116; 60.880585; 0.000000
4117; 60.780586; 0.000000
4118; 60.680588; 0.000000
4119; 60.580589; 0.000000
4120; 60.480591; 0.000000
4121; 60.380592; 0.000000
4122; 60.280594; 0.000000
4123; 60.180595; 0.000000
4124; 60.080597; 0.000000
4125; 59.980598; 0.000000
4126; 59.880600; 0.000000
4127; 59.780602; 0.000000
4128; 59.680603; 0.000000
4129; 59.580605; 0.000000
4130; 59.480606; 0.000000
4131; 59.380608; 0.000000
4132; 59.280609; 0.000000
4133; 59.180611; 0.000000
4134; 59.080612; 0.000000
4135; 58.980614; 0.000000
4136; 58.880615; 0.000000
4137; 58.780617; 0.000000
4138; 58.680618; 0.000000
4139; 58.580620; 0.000000
4140; 58.480621; 0.000000
4141; 58.380623; 0.000000
4142; 58.280624; 0.000000
4143; 58.180626; 0.000000
4144; 58.080627; 0.000000
4145; 57.980629; 0.000000
4146; 57.880630; 0.000000
4147; 57.780632; 0.000000
4148; 57.680634; 0.000000
4149; 57.580635; 0.000000
4150; 57.480637; 0.000000
4151; 57.380638; 0.000000
4152; 57.280640; 0.000000
4153; 57.180641; 0.000000
4154; 57.080643; 0.000000
4155; 56.980644; 0.000000
4156; 56.880646; 0.000000
4157; 56.780647; 0.000000
4158; 56.680649; 0.000000
4159; 56.580650; 0.000000
4160; 56.480652; 0.000000
4161; 56.380653; 0.000000
4162; 56.280655; 0.000000
4163; 56.180656; 0.000000
4164; 56.080658; 0.000000
4165; 55.980659; 0.000000
4166; 55.880661; 0.000000
4167; 55.780663; 0.000000
4168; 55.680664; 0.000000
4169; 55.580666; 0.000000
4170; 55.480667; 0.000000
4171; 55.380669; 0.000000
4172; 55.280670; 0.000000
4173; 55.180672; 0.000000
4174; 55.080673; 0.000000
4175; 54.980675; 0.000000
4176; 54.880676; 0.000000
4177; 54.780678; 0.000000
4178; 54.680679; 0.000000
4179; 54.580681; 0.000000
4180; 54.480682; 0.000000
4181; 54.380684; 0.000000
4182; 54.280685; 0.000000
4183; 54.180687; 0.000000
4184; 54.080688; 0.000000
4185; 53.980690; 0.000000
4186; 53.880692; 0.000000
4187; 53.780693; 0.000000
4188; 53.680695; 0.000000
4189; 53.580696; 0.000000
4190; 53.480698; 0.000000
4191; 53.380699; 0.000000
4192; 53.280701; 0.000000
4193; 53.180702; 0.000000
4194; 53.080704; 0.000000
4195; 52.980705; 0.000000
4196; 52.880707; 0.000000
4197; 52.780708; 0.000000
4198; 52.680710; 0.000000
4199; 52.580711; 0.000000
4200; 52.480713; 0.000000
4201; 52.380714; 0.000000
4202; 52.280716; 0.000000
4203; 52.180717; 0.000000
4204; 52.080719; 0.000000
4205; 51.980721; 0.000000
4206; 51.880722; 0.000000
4207; 51.780724; 0.000000
4208; 51.680725; 0.000000
4209; 51.580727; 0.000000
4210; 51.480728; 0.000000
4211; 51.380730; 0.000000
4212; 51.280731; 0.000000
4213; 51.180733; 0.000000
4214; 51.080734; 0.000000
4215; 50.980736; 0.000000
4216; 50.880737; 0.000000
4217; 50.780739; 0.000000
4218; 50.680740; 0.000000
4219; 50.580742; 0.000000
4220; 50.480743; 0.000000
4221; 50.380745; 0.000000
